Id,ActivityHour,Calories
2026352035,4/5/16 22:00,48
2026352035,4/5/16 23:00,51
2026352035,4/6/16 0:00,48
2026352035,4/6/16 1:00,47
2026352035,4/6/16 2:00,47
2026352035,4/6/16 3:00,47
2026352035,4/6/16 4:00,47
2026352035,4/6/16 5:00,47
2026352035,4/6/16 6:00,71
2026352035,4/6/16 7:00,64
2026352035,4/6/16 8:00,67
2026352035,4/6/16 9:00,56
2026352035,4/6/16 10:00,76
2026352035,4/6/16 11:00,53
2026352035,4/6/16 12:00,62
2026352035,4/6/16 13:00,72
2026352035,4/6/16 14:00,61
2026352035,4/6/16 15:00,65
2026352035,4/6/16 16:00,67
2026352035,4/6/16 17:00,54
2026352035,4/6/16 18:00,71
2026352035,4/6/16 19:00,67
2026352035,4/6/16 20:00,70
2026352035,4/6/16 21:00,63
2026352035,4/6/16 22:00,52
2026352035,4/6/16 23:00,49
2026352035,4/7/16 0:00,48
2026352035,4/7/16 1:00,47
2026352035,4/7/16 2:00,47
2026352035,4/7/16 3:00,47
2026352035,4/7/16 4:00,51
2026352035,4/7/16 5:00,47
2026352035,4/7/16 6:00,48
2026352035,4/7/16 7:00,74
2026352035,4/7/16 8:00,70
2026352035,4/7/16 9:00,59
2026352035,4/7/16 10:00,72
2026352035,4/7/16 11:00,60
2026352035,4/7/16 12:00,65
2026352035,4/7/16 13:00,55
2026352035,4/7/16 14:00,65
2026352035,4/7/16 15:00,57
2026352035,4/7/16 16:00,54
2026352035,4/7/16 17:00,64
2026352035,4/7/16 18:00,78
2026352035,4/7/16 19:00,72
2026352035,4/7/16 20:00,63
2026352035,4/7/16 21:00,52
2026352035,4/7/16 22:00,51
2026352035,4/7/16 23:00,47
2026352035,4/8/16 0:00,47
2026352035,4/8/16 1:00,48
2026352035,4/8/16 2:00,47
2026352035,4/8/16 3:00,47
2026352035,4/8/16 4:00,48
2026352035,4/8/16 5:00,47
2026352035,4/8/16 6:00,75
2026352035,4/8/16 7:00,66
2026352035,4/8/16 8:00,67
2026352035,4/8/16 9:00,66
2026352035,4/8/16 10:00,107
2026352035,4/8/16 11:00,56
2026352035,4/8/16 12:00,58
2026352035,4/8/16 13:00,61
2026352035,4/8/16 14:00,58
2026352035,4/8/16 15:00,52
2026352035,4/8/16 16:00,62
2026352035,4/8/16 17:00,69
2026352035,4/8/16 18:00,67
2026352035,4/8/16 19:00,61
2026352035,4/8/16 20:00,68
2026352035,4/8/16 21:00,52
2026352035,4/8/16 22:00,49
2026352035,4/8/16 23:00,49
2026352035,4/9/16 0:00,47
2026352035,4/9/16 1:00,47
2026352035,4/9/16 2:00,47
2026352035,4/9/16 3:00,47
2026352035,4/9/16 4:00,47
2026352035,4/9/16 5:00,47
2026352035,4/9/16 6:00,63
2026352035,4/9/16 7:00,81
2026352035,4/9/16 8:00,68
2026352035,4/9/16 9:00,64
2026352035,4/9/16 10:00,47
2026352035,4/9/16 11:00,48
2026352035,4/9/16 12:00,65
2026352035,4/9/16 13:00,53
2026352035,4/9/16 14:00,80
2026352035,4/9/16 15:00,61
2026352035,4/9/16 16:00,64
2026352035,4/9/16 17:00,74
2026352035,4/9/16 18:00,80
2026352035,4/9/16 19:00,60
2026352035,4/9/16 20:00,67
2026352035,4/9/16 21:00,55
2026352035,4/9/16 22:00,53
2026352035,4/9/16 23:00,51
2026352035,4/10/16 0:00,47
2026352035,4/10/16 1:00,47
2026352035,4/10/16 2:00,49
2026352035,4/10/16 3:00,47
2026352035,4/10/16 4:00,47
2026352035,4/10/16 5:00,48
2026352035,4/10/16 6:00,70
2026352035,4/10/16 7:00,78
2026352035,4/10/16 8:00,72
2026352035,4/10/16 9:00,81
2026352035,4/10/16 10:00,115
2026352035,4/10/16 11:00,58
2026352035,4/10/16 12:00,94
2026352035,4/10/16 13:00,78
2026352035,4/10/16 14:00,55
2026352035,4/10/16 15:00,50
2026352035,4/10/16 16:00,64
2026352035,4/10/16 17:00,67
2026352035,4/10/16 18:00,64
2026352035,4/10/16 19:00,68
2026352035,4/10/16 20:00,58
2026352035,4/10/16 21:00,56
2026352035,4/10/16 22:00,54
2026352035,4/10/16 23:00,50
2026352035,4/11/16 0:00,49
2026352035,4/11/16 1:00,47
2026352035,4/11/16 2:00,47
2026352035,4/11/16 3:00,47
2026352035,4/11/16 4:00,47
2026352035,4/11/16 5:00,47
2026352035,4/11/16 6:00,75
2026352035,4/11/16 7:00,75
2026352035,4/11/16 8:00,58
2026352035,4/11/16 9:00,56
2026352035,4/11/16 10:00,61
2026352035,4/11/16 11:00,59
2026352035,4/11/16 12:00,60
2026352035,4/11/16 13:00,55
2026352035,4/11/16 14:00,63
2026352035,4/11/16 15:00,52
2026352035,4/11/16 16:00,109
2026352035,4/11/16 17:00,55
2026352035,4/11/16 18:00,68
2026352035,4/11/16 19:00,70
2026352035,4/11/16 20:00,56
2026352035,4/11/16 21:00,54
2026352035,4/11/16 22:00,52
2026352035,4/11/16 23:00,47
2026352035,4/12/16 0:00,48
2026352035,4/12/16 1:00,47
2026352035,4/12/16 2:00,47
2026352035,4/12/16 3:00,47
2026352035,4/12/16 4:00,47
2026352035,4/12/16 5:00,47
2026352035,4/12/16 6:00,78
2026352035,4/12/16 7:00,69
2026352035,4/12/16 8:00,60
2026352035,4/12/16 9:00,68
2320127002,3/12/16 0:00,73
2320127002,3/12/16 1:00,55
2320127002,3/12/16 2:00,55
2320127002,3/12/16 3:00,55
2320127002,3/12/16 4:00,55
2320127002,3/12/16 5:00,55
2320127002,3/12/16 6:00,55
2320127002,3/12/16 7:00,55
2320127002,3/12/16 8:00,55
2320127002,3/12/16 9:00,55
2320127002,3/12/16 10:00,55
2320127002,3/12/16 11:00,55
2320127002,3/12/16 12:00,58
2320127002,3/12/16 13:00,91
2320127002,3/12/16 14:00,98
2320127002,3/12/16 15:00,84
2320127002,3/12/16 16:00,85
2320127002,3/12/16 17:00,100
2320127002,3/12/16 18:00,71
2320127002,3/12/16 19:00,68
2320127002,3/12/16 20:00,55
2320127002,3/12/16 21:00,55
2320127002,3/12/16 22:00,55
2320127002,3/12/16 23:00,55
2320127002,3/13/16 0:00,55
2320127002,3/13/16 1:00,55
2320127002,3/13/16 2:00,55
2320127002,3/13/16 3:00,55
2320127002,3/13/16 4:00,55
2320127002,3/13/16 5:00,55
2320127002,3/13/16 6:00,55
2320127002,3/13/16 7:00,55
2320127002,3/13/16 8:00,55
2320127002,3/13/16 9:00,55
2320127002,3/13/16 10:00,55
2320127002,3/13/16 11:00,55
2320127002,3/13/16 12:00,55
2320127002,3/13/16 13:00,55
2320127002,3/13/16 14:00,55
2320127002,3/13/16 15:00,55
2320127002,3/13/16 16:00,55
2320127002,3/13/16 17:00,55
2320127002,3/13/16 18:00,55
2320127002,3/13/16 19:00,55
2320127002,3/13/16 20:00,55
2320127002,3/13/16 21:00,55
2320127002,3/13/16 22:00,55
2320127002,3/13/16 23:00,55
2320127002,3/14/16 0:00,55
2320127002,3/14/16 1:00,55
2320127002,3/14/16 2:00,55
2320127002,3/14/16 3:00,55
2320127002,3/14/16 4:00,55
2320127002,3/14/16 5:00,55
2320127002,3/14/16 6:00,55
2320127002,3/14/16 7:00,55
2320127002,3/14/16 8:00,55
2320127002,3/14/16 9:00,55
2320127002,3/14/16 10:00,55
2320127002,3/14/16 11:00,55
2320127002,3/14/16 12:00,55
2320127002,3/14/16 13:00,55
2320127002,3/14/16 14:00,55
2320127002,3/14/16 15:00,55
2320127002,3/14/16 16:00,55
2320127002,3/14/16 17:00,55
2320127002,3/14/16 18:00,55
2320127002,3/14/16 19:00,55
2320127002,3/14/16 20:00,55
2320127002,3/14/16 21:00,55
2320127002,3/14/16 22:00,55
2320127002,3/14/16 23:00,55
2320127002,3/15/16 0:00,55
2320127002,3/15/16 1:00,55
2320127002,3/15/16 2:00,55
2320127002,3/15/16 3:00,55
2320127002,3/15/16 4:00,55
2320127002,3/15/16 5:00,55
2320127002,3/15/16 6:00,55
2320127002,3/15/16 7:00,55
2320127002,3/15/16 8:00,55
2320127002,3/15/16 9:00,55
2320127002,3/15/16 10:00,55
2320127002,3/15/16 11:00,55
2320127002,3/15/16 12:00,55
2320127002,3/15/16 13:00,55
2320127002,3/15/16 14:00,55
2320127002,3/15/16 15:00,55
2320127002,3/15/16 16:00,55
2320127002,3/15/16 17:00,55
2320127002,3/15/16 18:00,55
2320127002,3/15/16 19:00,55
2320127002,3/15/16 20:00,55
2320127002,3/15/16 21:00,55
2320127002,3/15/16 22:00,55
2320127002,3/15/16 23:00,55
2320127002,3/16/16 0:00,55
2320127002,3/16/16 1:00,55
2320127002,3/16/16 2:00,55
2320127002,3/16/16 3:00,55
2320127002,3/16/16 4:00,55
2320127002,3/16/16 5:00,55
2320127002,3/16/16 6:00,55
2320127002,3/16/16 7:00,55
2320127002,3/16/16 8:00,55
2320127002,3/16/16 9:00,55
2320127002,3/16/16 10:00,55
2320127002,3/16/16 11:00,55
2320127002,3/16/16 12:00,55
2320127002,3/16/16 13:00,55
2320127002,3/16/16 14:00,55
2320127002,3/16/16 15:00,55
2320127002,3/16/16 16:00,55
2320127002,3/16/16 17:00,55
2320127002,3/16/16 18:00,55
2320127002,3/16/16 19:00,55
2320127002,3/16/16 20:00,55
2320127002,3/16/16 21:00,55
2320127002,3/16/16 22:00,55
2320127002,3/16/16 23:00,55
2320127002,3/17/16 0:00,55
2320127002,3/17/16 1:00,55
2320127002,3/17/16 2:00,55
2320127002,3/17/16 3:00,55
2320127002,3/17/16 4:00,55
2320127002,3/17/16 5:00,55
2320127002,3/17/16 6:00,55
2320127002,3/17/16 7:00,55
2320127002,3/17/16 8:00,55
2320127002,3/17/16 9:00,55
2320127002,3/17/16 10:00,55
2320127002,3/17/16 11:00,55
2320127002,3/17/16 12:00,55
2320127002,3/17/16 13:00,55
2320127002,3/17/16 14:00,55
2320127002,3/17/16 15:00,55
2320127002,3/17/16 16:00,55
2320127002,3/17/16 17:00,55
2320127002,3/17/16 18:00,55
2320127002,3/17/16 19:00,55
2320127002,3/17/16 20:00,55
2320127002,3/17/16 21:00,55
2320127002,3/17/16 22:00,56
2320127002,3/17/16 23:00,56
2320127002,3/18/16 0:00,55
2320127002,3/18/16 1:00,55
2320127002,3/18/16 2:00,55
2320127002,3/18/16 3:00,55
2320127002,3/18/16 4:00,55
2320127002,3/18/16 5:00,55
2320127002,3/18/16 6:00,55
2320127002,3/18/16 7:00,55
2320127002,3/18/16 8:00,55
2320127002,3/18/16 9:00,55
2320127002,3/18/16 10:00,55
2320127002,3/18/16 11:00,55
2320127002,3/18/16 12:00,55
2320127002,3/18/16 13:00,55
2320127002,3/18/16 14:00,55
2320127002,3/18/16 15:00,55
2320127002,3/18/16 16:00,55
2320127002,3/18/16 17:00,55
2320127002,3/18/16 18:00,55
2320127002,3/18/16 19:00,55
2320127002,3/18/16 20:00,55
2320127002,3/18/16 21:00,55
2320127002,3/18/16 22:00,55
2320127002,3/18/16 23:00,55
2320127002,3/19/16 0:00,55
2320127002,3/19/16 1:00,55
2320127002,3/19/16 2:00,55
2320127002,3/19/16 3:00,55
2320127002,3/19/16 4:00,55
2320127002,3/19/16 5:00,55
2320127002,3/19/16 6:00,55
2320127002,3/19/16 7:00,55
2320127002,3/19/16 8:00,55
2320127002,3/19/16 9:00,55
2320127002,3/19/16 10:00,55
2320127002,3/19/16 11:00,55
2320127002,3/19/16 12:00,55
2320127002,3/19/16 13:00,55
2320127002,3/19/16 14:00,55
2320127002,3/19/16 15:00,55
2320127002,3/19/16 16:00,55
2320127002,3/19/16 17:00,55
2320127002,3/19/16 18:00,55
2320127002,3/19/16 19:00,55
2320127002,3/19/16 20:00,55
2320127002,3/19/16 21:00,55
2320127002,3/19/16 22:00,55
2320127002,3/19/16 23:00,55
2320127002,3/20/16 0:00,55
2320127002,3/20/16 1:00,55
2320127002,3/20/16 2:00,55
2320127002,3/20/16 3:00,55
2320127002,3/20/16 4:00,55
2320127002,3/20/16 5:00,55
2320127002,3/20/16 6:00,55
2320127002,3/20/16 7:00,55
2320127002,3/20/16 8:00,55
2320127002,3/20/16 9:00,55
2320127002,3/20/16 10:00,55
2320127002,3/20/16 11:00,55
2320127002,3/20/16 12:00,55
2320127002,3/20/16 13:00,55
2320127002,3/20/16 14:00,55
2320127002,3/20/16 15:00,55
2320127002,3/20/16 16:00,55
2320127002,3/20/16 17:00,55
2320127002,3/20/16 18:00,55
2320127002,3/20/16 19:00,55
2320127002,3/20/16 20:00,55
2320127002,3/20/16 21:00,55
2320127002,3/20/16 22:00,55
2320127002,3/20/16 23:00,55
2320127002,3/21/16 0:00,55
2320127002,3/21/16 1:00,55
2320127002,3/21/16 2:00,55
2320127002,3/21/16 3:00,55
2320127002,3/21/16 4:00,55
2320127002,3/21/16 5:00,55
2320127002,3/21/16 6:00,55
2320127002,3/21/16 7:00,55
2320127002,3/21/16 8:00,55
2320127002,3/21/16 9:00,55
2320127002,3/21/16 10:00,55
2320127002,3/21/16 11:00,55
2320127002,3/21/16 12:00,55
2320127002,3/21/16 13:00,55
2320127002,3/21/16 14:00,55
2320127002,3/21/16 15:00,55
2320127002,3/21/16 16:00,55
2320127002,3/21/16 17:00,55
2320127002,3/21/16 18:00,55
2320127002,3/21/16 19:00,55
2320127002,3/21/16 20:00,55
2320127002,3/21/16 21:00,55
2320127002,3/21/16 22:00,55
2320127002,3/21/16 23:00,55
2320127002,3/22/16 0:00,55
2320127002,3/22/16 1:00,55
2320127002,3/22/16 2:00,55
2320127002,3/22/16 3:00,55
2320127002,3/22/16 4:00,55
2320127002,3/22/16 5:00,55
2320127002,3/22/16 6:00,55
2320127002,3/22/16 7:00,55
2320127002,3/22/16 8:00,55
2320127002,3/22/16 9:00,55
2320127002,3/22/16 10:00,55
2320127002,3/22/16 11:00,55
2320127002,3/22/16 12:00,65
2320127002,3/22/16 13:00,85
2320127002,3/22/16 14:00,96
2320127002,3/22/16 15:00,110
2320127002,3/22/16 16:00,136
2320127002,3/22/16 17:00,106
2320127002,3/22/16 18:00,144
2320127002,3/22/16 19:00,72
2320127002,3/22/16 20:00,55
2320127002,3/22/16 21:00,91
2320127002,3/22/16 22:00,86
2320127002,3/22/16 23:00,108
2320127002,3/23/16 0:00,100
2320127002,3/23/16 1:00,90
2320127002,3/23/16 2:00,91
2320127002,3/23/16 3:00,90
2320127002,3/23/16 4:00,55
2320127002,3/23/16 5:00,55
2320127002,3/23/16 6:00,55
2320127002,3/23/16 7:00,97
2320127002,3/23/16 8:00,94
2320127002,3/23/16 9:00,88
2320127002,3/23/16 10:00,55
2320127002,3/23/16 11:00,55
2320127002,3/23/16 12:00,55
2320127002,3/23/16 13:00,55
2320127002,3/23/16 14:00,55
2320127002,3/23/16 15:00,76
2320127002,3/23/16 16:00,136
2320127002,3/23/16 17:00,96
2320127002,3/23/16 18:00,92
2320127002,3/23/16 19:00,82
2320127002,3/23/16 20:00,55
2320127002,3/23/16 21:00,55
2320127002,3/23/16 22:00,55
2320127002,3/23/16 23:00,55
2320127002,3/24/16 0:00,55
2320127002,3/24/16 1:00,55
2320127002,3/24/16 2:00,55
2320127002,3/24/16 3:00,55
2320127002,3/24/16 4:00,55
2320127002,3/24/16 5:00,55
2320127002,3/24/16 6:00,55
2320127002,3/24/16 7:00,55
2320127002,3/24/16 8:00,55
2320127002,3/24/16 9:00,55
2320127002,3/24/16 10:00,61
2320127002,3/24/16 11:00,102
2320127002,3/24/16 12:00,103
2320127002,3/24/16 13:00,98
2320127002,3/24/16 14:00,90
2320127002,3/24/16 15:00,85
2320127002,3/24/16 16:00,65
2320127002,3/24/16 17:00,55
2320127002,3/24/16 18:00,55
2320127002,3/24/16 19:00,55
2320127002,3/24/16 20:00,65
2320127002,3/24/16 21:00,83
2320127002,3/24/16 22:00,75
2320127002,3/24/16 23:00,76
2320127002,3/25/16 0:00,73
2320127002,3/25/16 1:00,68
2320127002,3/25/16 2:00,55
2320127002,3/25/16 3:00,55
2320127002,3/25/16 4:00,55
2320127002,3/25/16 5:00,55
2320127002,3/25/16 6:00,55
2320127002,3/25/16 7:00,55
2320127002,3/25/16 8:00,55
2320127002,3/25/16 9:00,55
2320127002,3/25/16 10:00,55
2320127002,3/25/16 11:00,55
2320127002,3/25/16 12:00,55
2320127002,3/25/16 13:00,55
2320127002,3/25/16 14:00,55
2320127002,3/25/16 15:00,55
2320127002,3/25/16 16:00,55
2320127002,3/25/16 17:00,55
2320127002,3/25/16 18:00,55
2320127002,3/25/16 19:00,55
2320127002,3/25/16 20:00,55
2320127002,3/25/16 21:00,55
2320127002,3/25/16 22:00,55
2320127002,3/25/16 23:00,55
2320127002,3/26/16 0:00,55
2320127002,3/26/16 1:00,55
2320127002,3/26/16 2:00,55
2320127002,3/26/16 3:00,55
2320127002,3/26/16 4:00,55
2320127002,3/26/16 5:00,55
2320127002,3/26/16 6:00,55
2320127002,3/26/16 7:00,55
2320127002,3/26/16 8:00,55
2320127002,3/26/16 9:00,55
2320127002,3/26/16 10:00,55
2320127002,3/26/16 11:00,55
2320127002,3/26/16 12:00,55
2320127002,3/26/16 13:00,55
2320127002,3/26/16 14:00,55
2320127002,3/26/16 15:00,55
2320127002,3/26/16 16:00,55
2320127002,3/26/16 17:00,55
2320127002,3/26/16 18:00,55
2320127002,3/26/16 19:00,55
2320127002,3/26/16 20:00,55
2320127002,3/26/16 21:00,55
2320127002,3/26/16 22:00,55
2320127002,3/26/16 23:00,55
2320127002,3/27/16 0:00,55
2320127002,3/27/16 1:00,55
2320127002,3/27/16 2:00,55
2320127002,3/27/16 3:00,55
2320127002,3/27/16 4:00,55
2320127002,3/27/16 5:00,55
2320127002,3/27/16 6:00,55
2320127002,3/27/16 7:00,55
2320127002,3/27/16 8:00,55
2320127002,3/27/16 9:00,55
2320127002,3/27/16 10:00,55
2320127002,3/27/16 11:00,55
2320127002,3/27/16 12:00,55
2320127002,3/27/16 13:00,55
2320127002,3/27/16 14:00,55
2320127002,3/27/16 15:00,55
2320127002,3/27/16 16:00,55
2320127002,3/27/16 17:00,55
2320127002,3/27/16 18:00,55
2320127002,3/27/16 19:00,55
2320127002,3/27/16 20:00,55
2320127002,3/27/16 21:00,55
2320127002,3/27/16 22:00,55
2320127002,3/27/16 23:00,55
2320127002,3/28/16 0:00,55
2320127002,3/28/16 1:00,55
2320127002,3/28/16 2:00,55
2320127002,3/28/16 3:00,55
2320127002,3/28/16 4:00,55
2320127002,3/28/16 5:00,55
2320127002,3/28/16 6:00,55
2320127002,3/28/16 7:00,55
2320127002,3/28/16 8:00,55
2320127002,3/28/16 9:00,55
2320127002,3/28/16 10:00,55
2320127002,3/28/16 11:00,55
2320127002,3/28/16 12:00,55
2320127002,3/28/16 13:00,55
2320127002,3/28/16 14:00,55
2320127002,3/28/16 15:00,55
2320127002,3/28/16 16:00,55
2320127002,3/28/16 17:00,56
2320127002,3/28/16 18:00,55
2320127002,3/28/16 19:00,55
2320127002,3/28/16 20:00,55
2320127002,3/28/16 21:00,55
2320127002,3/28/16 22:00,55
2320127002,3/28/16 23:00,55
2320127002,3/29/16 0:00,55
2320127002,3/29/16 1:00,55
2320127002,3/29/16 2:00,55
2320127002,3/29/16 3:00,55
2320127002,3/29/16 4:00,55
2320127002,3/29/16 5:00,55
2320127002,3/29/16 6:00,55
2320127002,3/29/16 7:00,55
2320127002,3/29/16 8:00,55
2320127002,3/29/16 9:00,55
2320127002,3/29/16 10:00,55
2320127002,3/29/16 11:00,55
2320127002,3/29/16 12:00,55
2320127002,3/29/16 13:00,55
2320127002,3/29/16 14:00,55
2320127002,3/29/16 15:00,55
2320127002,3/29/16 16:00,55
2320127002,3/29/16 17:00,55
2320127002,3/29/16 18:00,55
2320127002,3/29/16 19:00,55
2320127002,3/29/16 20:00,55
2320127002,3/29/16 21:00,55
2320127002,3/29/16 22:00,55
2320127002,3/29/16 23:00,55
2320127002,3/30/16 0:00,55
2320127002,3/30/16 1:00,55
2320127002,3/30/16 2:00,55
2320127002,3/30/16 3:00,55
2320127002,3/30/16 4:00,55
2320127002,3/30/16 5:00,55
2320127002,3/30/16 6:00,55
2320127002,3/30/16 7:00,55
2320127002,3/30/16 8:00,55
2320127002,3/30/16 9:00,55
2320127002,3/30/16 10:00,55
2320127002,3/30/16 11:00,55
2320127002,3/30/16 12:00,55
2320127002,3/30/16 13:00,55
2320127002,3/30/16 14:00,55
2320127002,3/30/16 15:00,55
2320127002,3/30/16 16:00,55
2320127002,3/30/16 17:00,55
2320127002,3/30/16 18:00,55
2320127002,3/30/16 19:00,55
2320127002,3/30/16 20:00,55
2320127002,3/30/16 21:00,55
2320127002,3/30/16 22:00,55
2320127002,3/30/16 23:00,55
2320127002,3/31/16 0:00,55
2320127002,3/31/16 1:00,55
2320127002,3/31/16 2:00,55
2320127002,3/31/16 3:00,55
2320127002,3/31/16 4:00,55
2320127002,3/31/16 5:00,55
2320127002,3/31/16 6:00,55
2320127002,3/31/16 7:00,55
2320127002,3/31/16 8:00,55
2320127002,3/31/16 9:00,55
2320127002,3/31/16 10:00,55
2320127002,3/31/16 11:00,55
2320127002,3/31/16 12:00,55
2320127002,3/31/16 13:00,55
2320127002,3/31/16 14:00,55
2320127002,3/31/16 15:00,55
2320127002,3/31/16 16:00,55
2320127002,3/31/16 17:00,55
2320127002,3/31/16 18:00,55
2320127002,3/31/16 19:00,55
2320127002,3/31/16 20:00,55
2320127002,3/31/16 21:00,55
2320127002,3/31/16 22:00,55
2320127002,3/31/16 23:00,55
2320127002,4/1/16 0:00,55
2320127002,4/1/16 1:00,55
2320127002,4/1/16 2:00,55
2320127002,4/1/16 3:00,55
2320127002,4/1/16 4:00,55
2320127002,4/1/16 5:00,55
2320127002,4/1/16 6:00,55
2320127002,4/1/16 7:00,55
2320127002,4/1/16 8:00,55
2320127002,4/1/16 9:00,55
2320127002,4/1/16 10:00,55
2320127002,4/1/16 11:00,55
2320127002,4/1/16 12:00,55
2320127002,4/1/16 13:00,55
2320127002,4/1/16 14:00,55
2320127002,4/1/16 15:00,55
2320127002,4/1/16 16:00,55
2320127002,4/1/16 17:00,55
2320127002,4/1/16 18:00,55
2320127002,4/1/16 19:00,55
2320127002,4/1/16 20:00,55
2320127002,4/1/16 21:00,55
2320127002,4/1/16 22:00,55
2320127002,4/1/16 23:00,55
2320127002,4/2/16 0:00,55
2320127002,4/2/16 1:00,55
2320127002,4/2/16 2:00,55
2320127002,4/2/16 3:00,55
2320127002,4/2/16 4:00,55
2320127002,4/2/16 5:00,55
2320127002,4/2/16 6:00,55
2320127002,4/2/16 7:00,55
2320127002,4/2/16 8:00,55
2320127002,4/2/16 9:00,55
2320127002,4/2/16 10:00,55
2320127002,4/2/16 11:00,55
2320127002,4/2/16 12:00,55
2320127002,4/2/16 13:00,55
2320127002,4/2/16 14:00,55
2320127002,4/2/16 15:00,55
2320127002,4/2/16 16:00,55
2320127002,4/2/16 17:00,55
2320127002,4/2/16 18:00,55
2320127002,4/2/16 19:00,55
2320127002,4/2/16 20:00,55
2320127002,4/2/16 21:00,55
2320127002,4/2/16 22:00,55
2320127002,4/2/16 23:00,55
2320127002,4/3/16 0:00,55
2320127002,4/3/16 1:00,55
2320127002,4/3/16 2:00,55
2320127002,4/3/16 3:00,55
2320127002,4/3/16 4:00,55
2320127002,4/3/16 5:00,55
2320127002,4/3/16 6:00,55
2320127002,4/3/16 7:00,55
2320127002,4/3/16 8:00,55
2320127002,4/3/16 9:00,55
2320127002,4/3/16 10:00,55
2320127002,4/3/16 11:00,55
2320127002,4/3/16 12:00,55
2320127002,4/3/16 13:00,55
2320127002,4/3/16 14:00,55
2320127002,4/3/16 15:00,55
2320127002,4/3/16 16:00,55
2320127002,4/3/16 17:00,55
2320127002,4/3/16 18:00,55
2320127002,4/3/16 19:00,55
2320127002,4/3/16 20:00,55
2320127002,4/3/16 21:00,55
2320127002,4/3/16 22:00,55
2320127002,4/3/16 23:00,55
2320127002,4/4/16 0:00,55
2320127002,4/4/16 1:00,55
2320127002,4/4/16 2:00,55
2320127002,4/4/16 3:00,55
2320127002,4/4/16 4:00,55
2320127002,4/4/16 5:00,55
2320127002,4/4/16 6:00,55
2320127002,4/4/16 7:00,55
2320127002,4/4/16 8:00,55
2320127002,4/4/16 9:00,55
2320127002,4/4/16 10:00,55
2320127002,4/4/16 11:00,55
2320127002,4/4/16 12:00,55
2320127002,4/4/16 13:00,55
2320127002,4/4/16 14:00,55
2320127002,4/4/16 15:00,55
2320127002,4/4/16 16:00,55
2320127002,4/4/16 17:00,55
2320127002,4/4/16 18:00,55
2320127002,4/4/16 19:00,55
2320127002,4/4/16 20:00,55
2320127002,4/4/16 21:00,55
2320127002,4/4/16 22:00,55
2320127002,4/4/16 23:00,55
2320127002,4/5/16 0:00,55
2320127002,4/5/16 1:00,55
2320127002,4/5/16 2:00,55
2320127002,4/5/16 3:00,74
2320127002,4/5/16 4:00,109
2320127002,4/5/16 5:00,80
2320127002,4/5/16 6:00,79
2320127002,4/5/16 7:00,99
2320127002,4/5/16 8:00,75
2320127002,4/5/16 9:00,56
2320127002,4/5/16 10:00,55
2320127002,4/5/16 11:00,55
2320127002,4/5/16 12:00,55
2320127002,4/5/16 13:00,55
2320127002,4/5/16 14:00,55
2320127002,4/5/16 15:00,55
2320127002,4/5/16 16:00,55
2320127002,4/5/16 17:00,55
2320127002,4/5/16 18:00,55
2320127002,4/5/16 19:00,55
2320127002,4/5/16 20:00,78
2320127002,4/5/16 21:00,101
2320127002,4/5/16 22:00,113
2320127002,4/5/16 23:00,127
2320127002,4/6/16 0:00,99
2320127002,4/6/16 1:00,75
2320127002,4/6/16 2:00,55
2320127002,4/6/16 3:00,55
2320127002,4/6/16 4:00,55
2320127002,4/6/16 5:00,55
2320127002,4/6/16 6:00,55
2320127002,4/6/16 7:00,63
2320127002,4/6/16 8:00,106
2320127002,4/6/16 9:00,71
2320127002,4/6/16 10:00,83
2320127002,4/6/16 11:00,100
2320127002,4/6/16 12:00,76
2320127002,4/6/16 13:00,55
2320127002,4/6/16 14:00,68
2320127002,4/6/16 15:00,112
2320127002,4/6/16 16:00,118
2320127002,4/6/16 17:00,98
2320127002,4/6/16 18:00,79
2320127002,4/6/16 19:00,105
2320127002,4/6/16 20:00,88
2320127002,4/6/16 21:00,82
2320127002,4/6/16 22:00,111
2320127002,4/6/16 23:00,87
2320127002,4/7/16 0:00,92
2320127002,4/7/16 1:00,63
2320127002,4/7/16 2:00,55
2320127002,4/7/16 3:00,55
2320127002,4/7/16 4:00,55
2320127002,4/7/16 5:00,55
2320127002,4/7/16 6:00,55
2320127002,4/7/16 7:00,58
2320127002,4/7/16 8:00,84
2320127002,4/7/16 9:00,84
2320127002,4/7/16 10:00,93
2320127002,4/7/16 11:00,87
2320127002,4/7/16 12:00,64
2320127002,4/7/16 13:00,55
2320127002,4/7/16 14:00,55
2320127002,4/7/16 15:00,55
2320127002,4/7/16 16:00,55
2320127002,4/7/16 17:00,55
2320127002,4/7/16 18:00,55
2320127002,4/7/16 19:00,55
2320127002,4/7/16 20:00,55
2320127002,4/7/16 21:00,55
2320127002,4/7/16 22:00,55
2320127002,4/7/16 23:00,55
2320127002,4/8/16 0:00,56
2320127002,4/8/16 1:00,55
2320127002,4/8/16 2:00,55
2320127002,4/8/16 3:00,55
2320127002,4/8/16 4:00,55
2320127002,4/8/16 5:00,55
2320127002,4/8/16 6:00,90
2320127002,4/8/16 7:00,109
2320127002,4/8/16 8:00,103
2320127002,4/8/16 9:00,95
2320127002,4/8/16 10:00,55
2320127002,4/8/16 11:00,55
2320127002,4/8/16 12:00,56
2320127002,4/8/16 13:00,55
2320127002,4/8/16 14:00,55
2320127002,4/8/16 15:00,94
2320127002,4/8/16 16:00,81
2320127002,4/8/16 17:00,77
